gid,role,role_score,cluster_id,priority_score,evidence
100000005417257100,peripheral,0.5280916370106761,20,0.37524688612099644,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 2 контр., 2 пер., 106000 KZT."
100000005454368100,terminal,0.835442615658363,14,0.6249291678072817,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 48600 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005480435100,peripheral,0.35,81,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005485830100,distributor,0.8762789145907474,44,0.46187671092252947,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 5 контр., 9 пер., 275885 KZT."
100000005493505100,terminal,0.8711743772241993,2,0.7166154530522858,"Вероятный конечный получатель в наблюдаемом графе: вход: 3 контр., 3 пер., 62020 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005495722100,peripheral,0.35,82,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005498992100,distributor,0.8926935053380782,18,0.5144389885026006,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 16 контр., 19 пер., 2262868 KZT."
100000005519347100,consolidator,0.835442615658363,1,0.8433677799069257,"Признаки аккумуляции средств: вход: 2 контр., 2 пер., 73100 KZT; выход: 1 контр., 1 пер., 99000 KZT."
100000005523088100,terminal,0.6346641459074733,20,0.7960320284697509,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 2 пер., 700000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005543136100,peripheral,0.3736209964412811,2,0.3084904530522858,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 1 пер., 10000 KZT."
100000005550592100,peripheral,0.35,83,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005560900100,peripheral,0.35,84,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005568407100,peripheral,0.35,85,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005668605100,terminal,0.8711743772241993,20,0.7301512455516014,"Вероятный конечный получатель в наблюдаемом графе: вход: 3 контр., 3 пер., 94500 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005744674100,peripheral,0.48038256227758,20,0.3448509786476868,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 2 пер., 50066 KZT."
100000006232815100,distributor,0.8762789145907474,29,0.7814135641938131,"Признаки распределения средств: вход: 1 контр., 2 пер., 160000 KZT; выход: 5 контр., 5 пер., 296500 KZT."
100000006249740100,distributor,0.8599644128113879,52,0.42577556118258963,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 3 контр., 5 пер., 93007 KZT."
100000006831291100,peripheral,0.3915702846975089,52,0.2799437106487819,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 3 пер., 15000 KZT."
100000006866783100,distributor,0.8989991103202848,0,0.9674644128113878,"Признаки распределения средств: вход: 13 контр., 31 пер., 838812 KZT; выход: 67 контр., 90 пер., 3948037 KZT."
100000007018630100,peripheral,0.5631895017793593,60,0.3500326786203121,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 5 пер., 200000 KZT."
100000007747786100,distributor,0.896797153024911,5,0.5272236860114974,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 31 контр., 35 пер., 4238009 KZT."
100000007982728100,distributor,0.8853870106761565,5,0.5213962838762661,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 8 контр., 12 пер., 1804384 KZT."
100000008117324100,peripheral,0.35,86,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008205000100,peripheral,0.35,87,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008314203100,transit,0.8148068019595065,10,0.7490203257596494,"Признаки транзита, доля дальнейшего перевода 0.86: вход: 2 контр., 10 пер., 382076 KZT; выход: 2 контр., 13 пер., 327000 KZT."
100000008418835100,distributor,0.8705738434163701,59,0.7520431836846427,"Признаки распределения средств: вход: 1 контр., 67 пер., 1372000 KZT; выход: 4 контр., 6 пер., 186179 KZT."
100000008513251100,peripheral,0.35,88,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008516839100,terminal,0.8711743772241993,20,0.7530115658362989,"Вероятный конечный получатель в наблюдаемом графе: вход: 3 контр., 4 пер., 155000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008522127100,peripheral,0.5427713523131672,63,0.34050420886942245,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 3 пер., 145000 KZT."
100000008571433100,coordinator,0.6763678825622775,51,0.8355153298658636,"Структурно значимый посредник, рекомендуется проверка: вход: 2 контр., 2 пер., 350000 KZT; выход: 2 контр., 3 пер., 1434000 KZT."
100000008575624100,distributor,0.8599644128113879,47,0.42883400629619495,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 3 контр., 5 пер., 89500 KZT."
100000008601794100,consolidator,0.835442615658363,54,0.8257976320832191,"Признаки аккумуляции средств: вход: 2 контр., 8 пер., 494400 KZT; выход: 1 контр., 13 пер., 871400 KZT."
100000008637537100,coordinator,0.8223198398576512,10,0.9482018204215712,"Структурно значимый посредник, рекомендуется проверка: вход: 3 контр., 22 пер., 619890 KZT; выход: 3 контр., 30 пер., 2351495 KZT."
100000008650785100,transit,0.8382865542317808,1,0.8575181357788119,"Признаки транзита, доля дальнейшего перевода 1.31: вход: 2 контр., 2 пер., 92000 KZT; выход: 2 контр., 2 пер., 120120 KZT."
100000008654653100,peripheral,0.48652135231316723,1,0.36194651656173016,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 1 контр., 1 пер., 54000 KZT."
100000008659445100,distributor,0.8705738434163701,41,0.8331734191075828,"Признаки распределения средств: вход: 3 контр., 7 пер., 138490 KZT; выход: 4 контр., 18 пер., 875150 KZT."
100000008669037100,peripheral,0.35,89,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008673001100,terminal,0.6346641459074733,20,0.6469706405693951,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 80000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008680731100,distributor,0.8963967971530249,11,0.5167343621680811,"Признаки распределения средств: вход: 0 контр., 0 пер., 0 KZT; выход: 27 контр., 28 пер., 1464354 KZT."
100000008701222100,peripheral,0.35,90,0.2072852792225568,"Слабо выраженная роль в наблюдаемом графе: вход: 0 контр., 0 пер., 0 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008738325100,peripheral,0.516414590747331,20,0.7082339857651246,"Слабо выраженная роль в наблюдаемом графе: вход: 1 контр., 1 пер., 36550 KZT; выход: 1 контр., 1 пер., 54000 KZT."
100000003134937100,terminal,0.6346641459074733,1,0.2835635094442924,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 10286 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005074393100,distributor,0.8804826512455517,14,0.9063081713660005,"Признаки распределения средств: вход: 4 контр., 5 пер., 563026 KZT; выход: 6 контр., 10 пер., 685500 KZT."
100000001924185100,terminal,0.835442615658363,12,0.5419812482890775,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 151000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000004070318100,distributor,0.8941948398576514,0,0.76125,"Признаки распределения средств: вход: 4 контр., 6 пер., 207247 KZT; выход: 19 контр., 37 пер., 551860 KZT."
100000005807278100,terminal,0.6346641459074733,44,0.32036203120722695,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 8385 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000003377795100,terminal,0.6346641459074733,5,0.26675437996167534,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 7000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000004330371100,coordinator,0.7849088078291815,1,0.8852894880919792,"Структурно значимый посредник, рекомендуется проверка: вход: 2 контр., 12 пер., 264171 KZT; выход: 2 контр., 6 пер., 90681 KZT."
100000008165763100,transit,0.9191371099797105,2,0.9009437448672324,"Признаки транзита, доля дальнейшего перевода 1.09: вход: 15 контр., 26 пер., 1165815 KZT; выход: 17 контр., 17 пер., 1267858 KZT."
100000001684867100,terminal,0.6346641459074733,1,0.3448757870243636,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 30550 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000003900547100,terminal,0.6346641459074733,1,0.32086777990692583,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 23700 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000006656003100,peripheral,0.43914590747330956,3,0.3519360799343006,"Слабо выраженная роль в наблюдаемом графе: вход: 1 контр., 1 пер., 20000 KZT; выход: 1 контр., 1 пер., 9000 KZT."
100000008237827100,terminal,0.6346641459074733,2,0.4031768409526416,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 40001 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000003014659100,terminal,0.6346641459074733,12,0.5683113194634546,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 280000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000007939160100,peripheral,0.6227758007117438,42,0.7487784013139885,"Слабо выраженная роль в наблюдаемом графе: вход: 1 контр., 2 пер., 795000 KZT; выход: 2 контр., 2 пер., 14300 KZT."
100000007274584100,terminal,0.6346641459074733,2,0.3978521078565562,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 38000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000001524952100,terminal,0.6346641459074733,0,0.49431494661921704,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 103807 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000003131693100,terminal,0.6346641459074733,2,0.6098894744045991,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 353277 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008383405100,terminal,0.6346641459074733,24,0.4326040240897892,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 2 пер., 25000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008736173100,terminal,0.6346641459074733,3,0.38213625787024363,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 31060 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002861485100,terminal,0.6346641459074733,1,0.33905283328770874,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 29323 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008745474100,terminal,0.6346641459074733,3,0.4069850123186422,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 40559 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008691330100,terminal,0.6346641459074733,3,0.3473230906104572,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 21440 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000007639767100,distributor,0.8878892348754448,32,0.7021663701067616,"Признаки распределения средств: вход: 4 контр., 4 пер., 90913 KZT; выход: 10 контр., 13 пер., 822244 KZT."
100000002921047100,consolidator,0.835442615658363,5,0.723956337257049,"Признаки аккумуляции средств: вход: 2 контр., 2 пер., 338000 KZT; выход: 1 контр., 1 пер., 163000 KZT."
100000004783447100,terminal,0.6346641459074733,3,0.36560156036134683,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 26200 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008696919100,terminal,0.6346641459074733,3,0.3849076101834109,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 31945 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008736940100,coordinator,0.6871441281138789,41,0.7974349849438819,"Структурно значимый посредник, рекомендуется проверка: вход: 3 контр., 13 пер., 451090 KZT; выход: 3 контр., 6 пер., 182100 KZT."
100000005940652100,terminal,0.6346641459074733,10,0.2866359841226389,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 8395 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000004180097100,coordinator,0.8331628113879004,0,0.8821085409252669,"Структурно значимый посредник, рекомендуется проверка: вход: 3 контр., 5 пер., 104854 KZT; выход: 3 контр., 7 пер., 47800 KZT."
100000005539201100,coordinator,0.789123665480427,1,0.5786791678072817,"Структурно значимый посредник, рекомендуется проверка: вход: 1 контр., 1 пер., 45504 KZT; выход: 1 контр., 1 пер., 25000 KZT."
100000005620225100,terminal,0.835442615658363,0,0.4655071174377224,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 49846 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000004388353100,terminal,0.835442615658363,12,0.5642766219545579,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 62960 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000007442518100,distributor,0.886788256227758,30,0.8835665891048453,"Признаки распределения средств: вход: 5 контр., 8 пер., 510000 KZT; выход: 9 контр., 12 пер., 4419999 KZT."
100000000267734100,distributor,0.8833852313167261,5,0.8354109635915685,"Признаки распределения средств: вход: 2 контр., 4 пер., 180000 KZT; выход: 7 контр., 8 пер., 282000 KZT."
100000001987030100,consolidator,0.835442615658363,1,0.5942263208321927,"Признаки аккумуляции средств: вход: 2 контр., 2 пер., 30864 KZT; выход: 1 контр., 1 пер., 19000 KZT."
100000002603478100,terminal,0.6346641459074733,11,0.3345101628798248,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 23500 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000001380054100,distributor,0.8599644128113879,29,0.7602525321653435,"Признаки распределения средств: вход: 2 контр., 2 пер., 127050 KZT; выход: 3 контр., 4 пер., 360000 KZT."
100000002992171100,terminal,0.6346641459074733,3,0.311887147549959,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 14627 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002781227100,distributor,0.8599644128113879,63,0.7633400629619491,"Признаки распределения средств: вход: 2 контр., 8 пер., 191168 KZT; выход: 3 контр., 10 пер., 212420 KZT."
100000008745643100,terminal,0.6346641459074733,3,0.3433996030659732,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 20313 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002836736100,terminal,0.835442615658363,5,0.6717543799616754,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 509000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000004188160100,distributor,0.8762789145907474,1,0.6762814809745414,"Признаки распределения средств: вход: 2 контр., 5 пер., 87862 KZT; выход: 5 контр., 6 пер., 133846 KZT."
100000004841728100,terminal,0.6346641459074733,3,0.43261223651793046,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 52208 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000001554432100,terminal,0.6346641459074733,2,0.43344374486723236,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 53920 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008768896100,terminal,0.6346641459074733,3,0.420577094169176,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 47060 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008232832100,peripheral,0.6060275800711743,10,0.6385132083219272,"Слабо выраженная роль в наблюдаемом графе: вход: 1 контр., 2 пер., 337000 KZT; выход: 1 контр., 1 пер., 138000 KZT."
100000002864256100,terminal,0.6346641459074733,2,0.5237551327675882,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 135780 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000001929088100,terminal,0.835442615658363,5,0.5887695045168354,"Вероятный конечный получатель в наблюдаемом графе: вход: 2 контр., 2 пер., 396010 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002794197100,terminal,0.6346641459074733,5,0.31819566110046543,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 30100 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000005669845100,terminal,0.6346641459074733,29,0.45642468519025453,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 20000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002211413100,terminal,0.6346641459074733,3,0.3977056528880372,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 37000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002784085100,terminal,0.6346641459074733,18,0.5042632767588283,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 200000 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008782421100,terminal,0.6346641459074733,3,0.4259173966602792,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 49680 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000003739818100,terminal,0.6346641459074733,2,0.4394846701341363,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 57293 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000002214570100,terminal,0.6346641459074733,3,0.36678483438269915,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 26471 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000006443391100,consolidator,0.8711743772241993,18,0.7731867643033123,"Признаки аккумуляции средств: вход: 3 контр., 7 пер., 86776 KZT; выход: 2 контр., 6 пер., 60042 KZT."
100000005473151100,distributor,0.8705738434163701,7,0.8426358472488367,"Признаки распределения средств: вход: 3 контр., 4 пер., 1220000 KZT; выход: 4 контр., 6 пер., 225000 KZT."
100000005124479100,coordinator,0.8067059608540925,0,0.6869395017793594,"Структурно значимый посредник, рекомендуется проверка: вход: 2 контр., 2 пер., 137753 KZT; выход: 2 контр., 2 пер., 22000 KZT."
100000005527892100,distributor,0.8853870106761565,21,0.7371780043799617,"Признаки распределения средств: вход: 3 контр., 3 пер., 220001 KZT; выход: 8 контр., 8 пер., 552419 KZT."
100000008028628100,terminal,0.6346641459074733,3,0.4407705995072543,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 57224 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000001953577100,terminal,0.6346641459074733,3,0.31948501231864224,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 15600 KZT; выход: 0 контр., 0 пер., 0 KZT."
100000008193577100,distributor,0.8762789145907474,41,0.7758291130577608,"Признаки распределения средств: вход: 2 контр., 6 пер., 154300 KZT; выход: 5 контр., 16 пер., 480180 KZT."
100000008753193100,terminal,0.6346641459074733,3,0.39319052833287704,"Вероятный конечный получатель в наблюдаемом графе: вход: 1 контр., 1 пер., 35225 KZT; выход: 0 контр., 0 пер., 0 KZT."
